  DATE   TIME            PRCP          ETPMM           ETAMM          RUNOFF11         RUNOFF22       RUNOFF33          TRUNOFF        DEWDT     EDIR1S              ETT1S        EC1S                  CMCS           SH2O1           SH2O2           SH2O3           SH2O4           SMC1            SMC2           SMC3             SMC4            ALBEDO          ALB             SNOALB          SNOWH           SOILW           SNEQVMM         SNMELT        SOILMM            WRES
   151      0          0.0000          0.1724          0.0516          0.0000          0.0059          0.0000          0.0059          0.0000          0.0186          0.0020          0.0000          0.0000          0.3569          0.3601          0.3669          0.3793          0.3569          0.3601          0.3669          0.3793          0.1800          0.1800          0.7500          0.0000          0.7093          0.0000          0.0000        743.2026          0.0308
   151     30          0.0000          0.1550          0.0464          0.0000          0.0059          0.0000          0.0059          0.0000          0.0168          0.0018          0.0000          0.0000          0.3569          0.3601          0.3669          0.3793          0.3569          0.3601          0.3669          0.3793          0.1800          0.1800          0.7500          0.0000          0.7093          0.0000          0.0000        743.1782          0.0279
   151    100          0.0000          0.1492          0.0445          0.0000          0.0058          0.0000          0.0058          0.0000          0.0161          0.0017          0.0000          0.0000          0.3570          0.3601          0.3669          0.3793          0.3570          0.3601          0.3669          0.3793          0.1800          0.1800          0.7500          0.0000          0.7093          0.0000          0.0000        743.1547          0.0268
   151    130          0.0000          0.1324          0.0395          0.0000          0.0058          0.0000          0.0058          0.0000          0.0143          0.0015          0.0000          0.0000          0.3571          0.3601          0.3669          0.3792          0.3571          0.3601          0.3669          0.3792          0.1800          0.1800          0.7500          0.0000          0.7093          0.0000          0.0000        743.1329          0.0237
   151    200          0.0000          0.1268          0.0379          0.0000          0.0058          0.0000          0.0058          0.0000          0.0137          0.0014          0.0000          0.0000          0.3571          0.3601          0.3669          0.3792          0.3571          0.3601          0.3669          0.3792          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        743.1119          0.0227
   151    230          0.0000          0.1616          0.0481          0.0000          0.0058          0.0000          0.0058          0.0000          0.0175          0.0017          0.0000          0.0000          0.3572          0.3601          0.3669          0.3792          0.3572          0.3601          0.3669          0.3792          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        743.0869          0.0289
   151    300          0.0000          0.1740          0.0521          0.0000          0.0058          0.0000          0.0058          0.0000          0.0189          0.0020          0.0000          0.0000          0.3572          0.3601          0.3669          0.3791          0.3572          0.3601          0.3669          0.3791          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        743.0602          0.0312
   151    330          0.0000          0.1238          0.0375          0.0000          0.0058          0.0000          0.0058          0.0000          0.0134          0.0016          0.0000          0.0000          0.3572          0.3601          0.3669          0.3791          0.3572          0.3601          0.3669          0.3791          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        743.0395          0.0225
   151    400          0.0000          0.0800          0.0243          0.0000          0.0058          0.0000          0.0058          0.0000          0.0087          0.0010          0.0000          0.0000          0.3573          0.3601          0.3669          0.3791          0.3573          0.3601          0.3669          0.3791          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        743.0240          0.0146
   151    430          0.0000          0.0870          0.0263          0.0000          0.0058          0.0000          0.0058          0.0000          0.0094          0.0011          0.0000          0.0000          0.3574          0.3601          0.3669          0.3791          0.3574          0.3601          0.3669          0.3791          0.1800          0.1800          0.7500          0.0000          0.7095          0.0000          0.0000        743.0077          0.0157
   151    500          0.0000          0.0810          0.0318          0.0000          0.0058          0.0000          0.0058          0.0000          0.0088          0.0039          0.0000          0.0000          0.3575          0.3602          0.3669          0.3790          0.3575          0.3602          0.3669          0.3790          0.1800          0.1800          0.7500          0.0000          0.7095          0.0000          0.0000        742.9892          0.0191
   151    530          0.0000          0.1023          0.0435          0.0000          0.0058          0.0000          0.0058          0.0000          0.0111          0.0063          0.0000          0.0000          0.3575          0.3602          0.3669          0.3790          0.3575          0.3602          0.3669          0.3790          0.1800          0.1800          0.7500          0.0000          0.7095          0.0000          0.0000        742.9659          0.0260
   151    600          0.0000          0.1449          0.0703          0.0000          0.0058          0.0000          0.0058          0.0000          0.0158          0.0123          0.0000          0.0000          0.3575          0.3602          0.3669          0.3790          0.3575          0.3602          0.3669          0.3790          0.1800          0.1800          0.7500          0.0000          0.7095          0.0000          0.0000        742.9321          0.0422
   151    630          0.0000          0.1830          0.0978          0.0000          0.0057          0.0000          0.0057          0.0000          0.0199          0.0192          0.0000          0.0000          0.3575          0.3602          0.3669          0.3790          0.3575          0.3602          0.3669          0.3790          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        742.8873          0.0587
   151    700          0.0000          0.1091          0.0506          0.0000          0.0057          0.0000          0.0057          0.0000          0.0119          0.0084          0.0000          0.0000          0.3575          0.3602          0.3669          0.3789          0.3575          0.3602          0.3669          0.3789          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        742.8613          0.0304
   151    730          0.0000          0.2036          0.1198          0.0000          0.0057          0.0000          0.0057          0.0000          0.0221          0.0257          0.0000          0.0000          0.3575          0.3602          0.3669          0.3789          0.3575          0.3602          0.3669          0.3789          0.1800          0.1800          0.7500          0.0000          0.7094          0.0000          0.0000        742.8076          0.0719
   151    800          0.0000          0.3282          0.1959          0.0000          0.0057          0.0000          0.0057          0.0000          0.0357          0.0427          0.0000          0.0000          0.3573          0.3601          0.3668          0.3789          0.3573          0.3601          0.3668          0.3789          0.1800          0.1800          0.7500          0.0000          0.7092          0.0000          0.0000        742.7236          0.1177
   151    830          0.0000          0.1743          0.1013          0.0000          0.0057          0.0000          0.0057          0.0000          0.0189          0.0216          0.0000          0.0000          0.3572          0.3601          0.3668          0.3788          0.3572          0.3601          0.3668          0.3788          0.1800          0.1800          0.7500          0.0000          0.7091          0.0000          0.0000        742.6774          0.0608
   151    900          0.0000          0.4102          0.2605          0.0000          0.0057          0.0000          0.0057          0.0000          0.0445          0.0596          0.0000          0.0000          0.3570          0.3600          0.3667          0.3788          0.3570          0.3600          0.3667          0.3788          0.1800          0.1800          0.7500          0.0000          0.7089          0.0000          0.0000        742.5676          0.1563
   151    930          0.0000          0.7361          0.4736          0.0000          0.0057          0.0000          0.0057          0.0000          0.0797          0.1097          0.0000          0.0000          0.3564          0.3599          0.3666          0.3788          0.3564          0.3599          0.3666          0.3788          0.1800          0.1800          0.7500          0.0000          0.7084          0.0000          0.0000        742.3724          0.2842
   151   1000          0.0000          0.6980          0.4415          0.0000          0.0057          0.0000          0.0057          0.0000          0.0752          0.1014          0.0000          0.0000          0.3559          0.3598          0.3665          0.3788          0.3559          0.3598          0.3665          0.3788          0.1800          0.1800          0.7500          0.0000          0.7080          0.0000          0.0000        742.1902          0.2650
   151   1030          0.0000          0.7003          0.4447          0.0000          0.0057          0.0000          0.0057          0.0000          0.0751          0.1027          0.0000          0.0000          0.3554          0.3596          0.3664          0.3787          0.3554          0.3596          0.3664          0.3787          0.1800          0.1800          0.7500          0.0000          0.7075          0.0000          0.0000        742.0068          0.2669
   151   1100          0.0000          0.2676          0.1510          0.0000          0.0057          0.0000          0.0057          0.0000          0.0286          0.0318          0.0000          0.0000          0.3554          0.3596          0.3664          0.3787          0.3554          0.3596          0.3664          0.3787          0.1800          0.1800          0.7500          0.0000          0.7074          0.0000          0.0000        741.9407          0.0906
   151   1130          0.0000          0.6249          0.3942          0.0000          0.0057          0.0000          0.0057          0.0000          0.0668          0.0908          0.0000          0.0000          0.3551          0.3594          0.3663          0.3787          0.3551          0.3594          0.3663          0.3787          0.1800          0.1800          0.7500          0.0000          0.7070          0.0000          0.0000        741.7774          0.2365
   151   1200          0.0000          0.8941          0.5712          0.0000          0.0057          0.0000          0.0057          0.0000          0.0952          0.1332          0.0000          0.0000          0.3544          0.3592          0.3661          0.3786          0.3544          0.3592          0.3661          0.3786          0.1800          0.1800          0.7500          0.0000          0.7064          0.0000          0.0000        741.5434          0.3429
   151   1230          0.0000          0.9652          0.6078          0.0000          0.0056          0.0000          0.0056          0.0000          0.1023          0.1408          0.0000          0.0000          0.3538          0.3590          0.3660          0.3786          0.3538          0.3590          0.3660          0.3786          0.1800          0.1800          0.7500          0.0000          0.7058          0.0000          0.0000        741.2947          0.3648
   151   1300          0.0000          1.3710          0.8604          0.0000          0.0056          0.0000          0.0056          0.0000          0.1444          0.1996          0.0000          0.0000          0.3527          0.3587          0.3658          0.3786          0.3527          0.3587          0.3658          0.3786          0.1800          0.1800          0.7500          0.0000          0.7049          0.0000          0.0000        740.9451          0.5164
   151   1330          0.0000          1.1514          0.6945          0.0000          0.0056          0.0000          0.0056          0.0000          0.1202          0.1575          0.0000          0.0000          0.3520          0.3584          0.3656          0.3786          0.3520          0.3584          0.3656          0.3786          0.1800          0.1800          0.7500          0.0000          0.7041          0.0000          0.0000        740.6617          0.4168
   151   1400          0.0000          1.4046          0.8585          0.0000          0.0056          0.0000          0.0056          0.0000          0.1457          0.1975          0.0000          0.0000          0.3510          0.3581          0.3654          0.3785          0.3510          0.3581          0.3654          0.3785          0.1800          0.1800          0.7500          0.0000          0.7032          0.0000          0.0000        740.3129          0.5152
   151   1430          0.0000          1.4111          0.8571          0.0000          0.0056          0.0000          0.0056          0.0000          0.1452          0.1975          0.0000          0.0000          0.3501          0.3578          0.3652          0.3785          0.3501          0.3578          0.3652          0.3785          0.1800          0.1800          0.7500          0.0000          0.7023          0.0000          0.0000        739.9645          0.5143
   151   1500          0.0000          1.2607          0.7546          0.0000          0.0056          0.0000          0.0056          0.0000          0.1287          0.1730          0.0000          0.0000          0.3494          0.3575          0.3650          0.3785          0.3494          0.3575          0.3650          0.3785          0.1800          0.1800          0.7500          0.0000          0.7015          0.0000          0.0000        739.6572          0.4529
   151   1530          0.0000          1.1496          0.6878          0.0000          0.0056          0.0000          0.0056          0.0000          0.1167          0.1583          0.0000          0.0000          0.3489          0.3571          0.3649          0.3784          0.3489          0.3571          0.3649          0.3784          0.1800          0.1800          0.7500          0.0000          0.7008          0.0000          0.0000        739.3766          0.4128
   151   1600          0.0000          1.1680          0.6931          0.0000          0.0056          0.0000          0.0056          0.0000          0.1180          0.1591          0.0000          0.0000          0.3483          0.3568          0.3647          0.3784          0.3483          0.3568          0.3647          0.3784          0.1800          0.1800          0.7500          0.0000          0.7000          0.0000          0.0000        739.0939          0.4159
   151   1630          0.0000          0.8855          0.5134          0.0000          0.0056          0.0000          0.0056          0.0000          0.0890          0.1163          0.0000          0.0000          0.3481          0.3566          0.3646          0.3784          0.3481          0.3566          0.3646          0.3784          0.1800          0.1800          0.7500          0.0000          0.6995          0.0000          0.0000        738.8831          0.3081
   151   1700          0.0000          0.9874          0.5713          0.0000          0.0056          0.0000          0.0056          0.0000          0.0990          0.1294          0.0000          0.0000          0.3477          0.3563          0.3644          0.3783          0.3477          0.3563          0.3644          0.3783          0.1800          0.1800          0.7500          0.0000          0.6989          0.0000          0.0000        738.6491          0.3428
   151   1730          0.0000          0.9410          0.5410          0.0000          0.0055          0.0000          0.0055          0.0000          0.0941          0.1222          0.0000          0.0000          0.3474          0.3560          0.3643          0.3783          0.3474          0.3560          0.3643          0.3783          0.1800          0.1800          0.7500          0.0000          0.6984          0.0000          0.0000        738.4273          0.3247
   151   1800          0.0000          0.7949          0.4395          0.0000          0.0055          0.0000          0.0055          0.0000          0.0793          0.0964          0.0000          0.0000          0.3473          0.3558          0.3642          0.3783          0.3473          0.3558          0.3642          0.3783          0.1800          0.1800          0.7500          0.0000          0.6980          0.0000          0.0000        738.2460          0.2638
   151   1830          0.0000          0.5908          0.3019          0.0000          0.0055          0.0000          0.0055          0.0000          0.0589          0.0619          0.0000          0.0000          0.3474          0.3556          0.3641          0.3782          0.3474          0.3556          0.3641          0.3782          0.1800          0.1800          0.7500          0.0000          0.6977          0.0000          0.0000        738.1198          0.1812
   151   1900          0.0000          0.4108          0.1738          0.0000          0.0055          0.0000          0.0055          0.0000          0.0409          0.0286          0.0000          0.0000          0.3476          0.3555          0.3641          0.3782          0.3476          0.3555          0.3641          0.3782          0.1800          0.1800          0.7500          0.0000          0.6976          0.0000          0.0000        738.0447          0.1044
   151   1930          0.0000          0.2681          0.0883          0.0000          0.0055          0.0000          0.0055          0.0000          0.0268          0.0085          0.0000          0.0000          0.3479          0.3554          0.3641          0.3782          0.3479          0.3554          0.3641          0.3782          0.1800          0.1800          0.7500          0.0000          0.6976          0.0000          0.0000        738.0040          0.0530
   151   2000          0.0000          0.1720          0.0524          0.0000          0.0055          0.0000          0.0055          0.0000          0.0172          0.0037          0.0000          0.0000          0.3483          0.3553          0.3641          0.3781          0.3483          0.3553          0.3641          0.3781          0.1800          0.1800          0.7500          0.0000          0.6976          0.0000          0.0000        737.9775          0.0314
   151   2030          0.0000          0.1681          0.0510          0.0000          0.0055          0.0000          0.0055          0.0000          0.0169          0.0035          0.0000          0.0000          0.3487          0.3552          0.3641          0.3781          0.3487          0.3552          0.3641          0.3781          0.1800          0.1800          0.7500          0.0000          0.6976          0.0000          0.0000        737.9517          0.0306
   151   2100          0.0000          0.1453          0.0445          0.0000          0.0055          0.0000          0.0055          0.0000          0.0146          0.0032          0.0000          0.0000          0.3490          0.3551          0.3641          0.3780          0.3490          0.3551          0.3641          0.3780          0.1800          0.1800          0.7500          0.0000          0.6977          0.0000          0.0000        737.9283          0.0267
   151   2130          0.0000          0.1654          0.0497          0.0000          0.0055          0.0000          0.0055          0.0000          0.0167          0.0032          0.0000          0.0000          0.3493          0.3551          0.3641          0.3780          0.3493          0.3551          0.3641          0.3780          0.1800          0.1800          0.7500          0.0000          0.6977          0.0000          0.0000        737.9030          0.0299
   151   2200          0.0000          0.1579          0.0478          0.0000          0.0055          0.0000          0.0055          0.0000          0.0160          0.0031          0.0000          0.0000          0.3496          0.3551          0.3640          0.3780          0.3496          0.3551          0.3640          0.3780          0.1800          0.1800          0.7500          0.0000          0.6977          0.0000          0.0000        737.8784          0.0287
   151   2230          0.0000          0.0899          0.0283          0.0000          0.0054          0.0000          0.0054          0.0000          0.0091          0.0022          0.0000          0.0000          0.3499          0.3550          0.3640          0.3779          0.3499          0.3550          0.3640          0.3779          0.1800          0.1800          0.7500          0.0000          0.6978          0.0000          0.0000        737.8616          0.0170
   151   2300          0.0000          0.0761          0.0241          0.0000          0.0054          0.0000          0.0054          0.0000          0.0078          0.0019          0.0000          0.0000          0.3502          0.3550          0.3640          0.3779          0.3502          0.3550          0.3640          0.3779          0.1800          0.1800          0.7500          0.0000          0.6978          0.0000          0.0000        737.8465          0.0144
   151   2330          0.0000          0.1202          0.0362          0.0000          0.0054          0.0000          0.0054          0.0000          0.0123          0.0022          0.0000          0.0000          0.3504          0.3550          0.3640          0.3779          0.3504          0.3550          0.3640          0.3779          0.1800          0.1800          0.7500          0.0000          0.6979          0.0000          0.0000        737.8267          0.0218
   152      0          0.0000          0.2022          0.0584          0.0000          0.0054          0.0000          0.0054          0.0000          0.0203          0.0030          0.0000          0.0000          0.3506          0.3550          0.3640          0.3778          0.3506          0.3550          0.3640          0.3778          0.1800          0.1800          0.7500          0.0000          0.6979          0.0000          0.0000        737.7979          0.0350
   152     30          0.0000          0.1846          0.0533          0.0000          0.0054          0.0000          0.0054          0.0000          0.0186          0.0027          0.0000          0.0000          0.3507          0.3550          0.3640          0.3778          0.3507          0.3550          0.3640          0.3778          0.1800          0.1800          0.7500          0.0000          0.6979          0.0000          0.0000        737.7712          0.0320
   152    100          0.0000          0.1961          0.0561          0.0000          0.0054          0.0000          0.0054          0.0000          0.0198          0.0027          0.0000          0.0000          0.3508          0.3550          0.3640          0.3778          0.3508          0.3550          0.3640          0.3778          0.1800          0.1800          0.7500          0.0000          0.6979          0.0000          0.0000        737.7434          0.0337
   152    130          0.0000          0.1328          0.0389          0.0000          0.0054          0.0000          0.0054          0.0000          0.0134          0.0021          0.0000          0.0000          0.3510          0.3550          0.3640          0.3777          0.3510          0.3550          0.3640          0.3777          0.1800          0.1800          0.7500          0.0000          0.6980          0.0000          0.0000        737.7224          0.0233
   152    200          0.0000          0.1091          0.0322          0.0000          0.0054          0.0000          0.0054          0.0000          0.0110          0.0019          0.0000          0.0000          0.3512          0.3550          0.3640          0.3777          0.3512          0.3550          0.3640          0.3777          0.1800          0.1800          0.7500          0.0000          0.6980          0.0000          0.0000        737.7042          0.0194
   152    230          0.0000          0.0722          0.0218          0.0000          0.0054          0.0000          0.0054          0.0000          0.0073          0.0014          0.0000          0.0000          0.3514          0.3550          0.3640          0.3777          0.3514          0.3550          0.3640          0.3777          0.1800          0.1800          0.7500          0.0000          0.6981          0.0000          0.0000        737.6901          0.0131
   152    300          0.0000          0.0788          0.0235          0.0000          0.0054          0.0000          0.0054          0.0000          0.0080          0.0014          0.0000          0.0000          0.3515          0.3550          0.3640          0.3776          0.3515          0.3550          0.3640          0.3776          0.1800          0.1800          0.7500          0.0000          0.6981          0.0000          0.0000        737.6754          0.0141
   152    330          0.0000          0.0620          0.0186          0.0000          0.0053          0.0000          0.0053          0.0000          0.0063          0.0012          0.0000          0.0000          0.3517          0.3551          0.3639          0.3776          0.3517          0.3551          0.3639          0.3776          0.1800          0.1800          0.7500          0.0000          0.6982          0.0000          0.0000        737.6625          0.0112
   152    400          0.0000          0.0529          0.0159          0.0000          0.0053          0.0000          0.0053          0.0000          0.0054          0.0010          0.0000          0.0000          0.3519          0.3551          0.3639          0.3776          0.3519          0.3551          0.3639          0.3776          0.1800          0.1800          0.7500          0.0000          0.6982          0.0000          0.0000        737.6509          0.0096
   152    430          0.0000          0.0368          0.0117          0.0000          0.0053          0.0000          0.0053          0.0000          0.0037          0.0009          0.0000          0.0000          0.3520          0.3551          0.3639          0.3775          0.3520          0.3551          0.3639          0.3775          0.1800          0.1800          0.7500          0.0000          0.6983          0.0000          0.0000        737.6409          0.0070
   152    500          0.0000          0.0341          0.0159          0.0000          0.0053          0.0000          0.0053          0.0000          0.0035          0.0029          0.0000          0.0000          0.3522          0.3552          0.3639          0.3775          0.3522          0.3552          0.3639          0.3775          0.1800          0.1800          0.7500          0.0000          0.6984          0.0000          0.0000        737.6292          0.0096
   152    530          0.0000          0.0687          0.0413          0.0000          0.0053          0.0000          0.0053          0.0000          0.0070          0.0095          0.0000          0.0000          0.3523          0.3552          0.3639          0.3775          0.3523          0.3552          0.3639          0.3775          0.1800          0.1800          0.7500          0.0000          0.6984          0.0000          0.0000        737.6074          0.0248
   152    600          0.0000          0.1316          0.0817          0.0000          0.0053          0.0000          0.0053          0.0000          0.0135          0.0192          0.0000          0.0000          0.3523          0.3552          0.3639          0.3774          0.3523          0.3552          0.3639          0.3774          0.1800          0.1800          0.7500          0.0000          0.6984          0.0000          0.0000        737.5694          0.0491
   152    630          0.0000          0.2405          0.1478          0.0000          0.0053          0.0000          0.0053          0.0000          0.0246          0.0345          0.0000          0.0000          0.3523          0.3552          0.3638          0.3774          0.3523          0.3552          0.3638          0.3774          0.1800          0.1800          0.7500          0.0000          0.6983          0.0000          0.0000        737.5049          0.0887
   152    700          0.0000          0.3162          0.1984          0.0000          0.0053          0.0000          0.0053          0.0000          0.0323          0.0470          0.0000          0.0000          0.3521          0.3552          0.3638          0.3774          0.3521          0.3552          0.3638          0.3774          0.1800          0.1800          0.7500          0.0000          0.6981          0.0000          0.0000        737.4204          0.1191
   152    730          0.0000          0.4059          0.2555          0.0000          0.0053          0.0000          0.0053          0.0000          0.0414          0.0607          0.0000          0.0000          0.3519          0.3552          0.3637          0.3773          0.3519          0.3552          0.3637          0.3773          0.1800          0.1800          0.7500          0.0000          0.6979          0.0000          0.0000        737.3129          0.1533
   152    800          0.0000          0.4850          0.3095          0.0000          0.0053          0.0000          0.0053          0.0000          0.0494          0.0744          0.0000          0.0000          0.3516          0.3551          0.3636          0.3773          0.3516          0.3551          0.3636          0.3773          0.1800          0.1800          0.7500          0.0000          0.6976          0.0000          0.0000        737.1839          0.1858
   152    830          0.0000          0.5844          0.3741          0.0000          0.0053          0.0000          0.0053          0.0000          0.0594          0.0902          0.0000          0.0000          0.3512          0.3550          0.3635          0.3773          0.3512          0.3550          0.3635          0.3773          0.1800          0.1800          0.7500          0.0000          0.6973          0.0000          0.0000        737.0291          0.2245
   152    900          0.0000          0.6523          0.4207          0.0000          0.0052          0.0000          0.0052          0.0000          0.0660          0.1022          0.0000          0.0000          0.3508          0.3549          0.3634          0.3772          0.3508          0.3549          0.3634          0.3772          0.1800          0.1800          0.7500          0.0000          0.6969          0.0000          0.0000        736.8557          0.2525
   152    930          0.0000          0.7190          0.4614          0.0000          0.0052          0.0000          0.0052          0.0000          0.0725          0.1119          0.0000          0.0000          0.3503          0.3548          0.3633          0.3772          0.3503          0.3548          0.3633          0.3772          0.1800          0.1800          0.7500          0.0000          0.6964          0.0000          0.0000        736.6660          0.2770
   152   1000          0.0000          0.8120          0.5237          0.0000          0.0052          0.0000          0.0052          0.0000          0.0816          0.1278          0.0000          0.0000          0.3498          0.3547          0.3632          0.3772          0.3498          0.3547          0.3632          0.3772          0.1800          0.1800          0.7500          0.0000          0.6959          0.0000          0.0000        736.4514          0.3143
   152   1030          0.0000          0.9180          0.5860          0.0000          0.0052          0.0000          0.0052          0.0000          0.0918          0.1425          0.0000          0.0000          0.3492          0.3545          0.3630          0.3771          0.3492          0.3545          0.3630          0.3771          0.1800          0.1800          0.7500          0.0000          0.6953          0.0000          0.0000        736.2119          0.3516
   152   1100          0.0000          1.0174          0.6498          0.0000          0.0052          0.0000          0.0052          0.0000          0.1013          0.1586          0.0000          0.0000          0.3485          0.3543          0.3628          0.3771          0.3485          0.3543          0.3628          0.3771          0.1800          0.1800          0.7500          0.0000          0.6946          0.0000          0.0000        735.9468          0.3900
   152   1130          0.0000          1.1622          0.7357          0.0000          0.0052          0.0000          0.0052          0.0000          0.1150          0.1792          0.0000          0.0000          0.3478          0.3540          0.3627          0.3771          0.3478          0.3540          0.3627          0.3771          0.1800          0.1800          0.7500          0.0000          0.6939          0.0000          0.0000        735.6475          0.4416
   152   1200          0.0000          1.1397          0.7207          0.0000          0.0052          0.0000          0.0052          0.0000          0.1120          0.1762          0.0000          0.0000          0.3471          0.3538          0.3625          0.3770          0.3471          0.3538          0.3625          0.3770          0.1800          0.1800          0.7500          0.0000          0.6931          0.0000          0.0000        735.3541          0.4326
   152   1230          0.0000          1.1811          0.7391          0.0000          0.0052          0.0000          0.0052          0.0000          0.1154          0.1802          0.0000          0.0000          0.3464          0.3535          0.3623          0.3770          0.3464          0.3535          0.3623          0.3770          0.1800          0.1800          0.7500          0.0000          0.6924          0.0000          0.0000        735.0533          0.4435
   152   1300          0.0000          1.0773          0.6748          0.0000          0.0052          0.0000          0.0052          0.0000          0.1046          0.1652          0.0000          0.0000          0.3458          0.3533          0.3621          0.3770          0.3458          0.3533          0.3621          0.3770          0.1800          0.1800          0.7500          0.0000          0.6917          0.0000          0.0000        734.7784          0.4050
   152   1330          0.0000          1.0353          0.6419          0.0000          0.0052          0.0000          0.0052          0.0000          0.1000          0.1567          0.0000          0.0000          0.3453          0.3530          0.3619          0.3769          0.3453          0.3530          0.3619          0.3769          0.1800          0.1800          0.7500          0.0000          0.6910          0.0000          0.0000        734.5165          0.3852
   152   1400          0.0000          0.9560          0.5897          0.0000          0.0051          0.0000          0.0051          0.0000          0.0919          0.1439          0.0000          0.0000          0.3449          0.3528          0.3618          0.3769          0.3449          0.3528          0.3618          0.3769          0.1800          0.1800          0.7500          0.0000          0.6904          0.0000          0.0000        734.2756          0.3539
   152   1430          0.0000          0.7577          0.4585          0.0000          0.0051          0.0000          0.0051          0.0000          0.0726          0.1107          0.0000          0.0000          0.3447          0.3526          0.3617          0.3768          0.3447          0.3526          0.3617          0.3768          0.1800          0.1800          0.7500          0.0000          0.6900          0.0000          0.0000        734.0872          0.2752
   152   1500          0.0000          0.6299          0.3790          0.0000          0.0051          0.0000          0.0051          0.0000          0.0603          0.0913          0.0000          0.0000          0.3446          0.3524          0.3616          0.3768          0.3446          0.3524          0.3616          0.3768          0.1800          0.1800          0.7500          0.0000          0.6897          0.0000          0.0000        733.9305          0.2274
   152   1530          0.0000          0.7654          0.4821          0.0000          0.0051          0.0000          0.0051          0.0000          0.0732          0.1196          0.0000          0.0000          0.3444          0.3522          0.3614          0.3768          0.3444          0.3522          0.3614          0.3768          0.1800          0.1800          0.7500          0.0000          0.6892          0.0000          0.0000        733.7326          0.2893
   152   1600          0.0000          0.8658          0.5342          0.0000          0.0051          0.0000          0.0051          0.0000          0.0826          0.1310          0.0000          0.0000          0.3441          0.3520          0.3613          0.3767          0.3441          0.3520          0.3613          0.3767          0.1800          0.1800          0.7500          0.0000          0.6887          0.0000          0.0000        733.5140          0.3207
   152   1630          0.0000          0.7650          0.4536          0.0000          0.0051          0.0000          0.0051          0.0000          0.0728          0.1086          0.0000          0.0000          0.3439          0.3518          0.3612          0.3767          0.3439          0.3518          0.3612          0.3767          0.1800          0.1800          0.7500          0.0000          0.6882          0.0000          0.0000        733.3275          0.2722
   152   1700          0.0000          0.7676          0.4592          0.0000          0.0051          0.0000          0.0051          0.0000          0.0729          0.1107          0.0000          0.0000          0.3437          0.3516          0.3611          0.3767          0.3437          0.3516          0.3611          0.3767          0.1800          0.1800          0.7500          0.0000          0.6878          0.0000          0.0000        733.1388          0.2756
   152   1730          0.0000          0.6986          0.4136          0.0000          0.0051          0.0000          0.0051          0.0000          0.0662          0.0991          0.0000          0.0000          0.3435          0.3514          0.3610          0.3766          0.3435          0.3514          0.3610          0.3766          0.1800          0.1800          0.7500          0.0000          0.6874          0.0000          0.0000        732.9683          0.2482
   152   1800          0.0000          0.5364          0.2979          0.0000          0.0051          0.0000          0.0051          0.0000          0.0508          0.0683          0.0000          0.0000          0.3436          0.3513          0.3609          0.3766          0.3436          0.3513          0.3609          0.3766          0.1800          0.1800          0.7500          0.0000          0.6872          0.0000          0.0000        732.8441          0.1787
   152   1830          0.0000          0.3110          0.1501          0.0000          0.0050          0.0000          0.0050          0.0000          0.0294          0.0306          0.0000          0.0000          0.3438          0.3512          0.3609          0.3765          0.3438          0.3512          0.3609          0.3765          0.1800          0.1800          0.7500          0.0000          0.6871          0.0000          0.0000        732.7791          0.0902
   152   1900          0.0000          0.1032          0.0538          0.0000          0.0050          0.0000          0.0050          0.0000          0.0098          0.0117          0.0000          0.0000          0.3442          0.3511          0.3609          0.3765          0.3442          0.3511          0.3609          0.3765          0.1800          0.1800          0.7500          0.0000          0.6871          0.0000          0.0000        732.7526          0.0323
   152   1930          0.0000          0.0498          0.0222          0.0000          0.0050          0.0000          0.0050          0.0000          0.0047          0.0041          0.0000          0.0000          0.3446          0.3510          0.3608          0.3765          0.3446          0.3510          0.3608          0.3765          0.1800          0.1800          0.7500          0.0000          0.6872          0.0000          0.0000        732.7386          0.0133
   152   2000          0.0000          0.0411          0.0158          0.0000          0.0050          0.0000          0.0050          0.0000          0.0039          0.0024          0.0000          0.0000          0.3450          0.3510          0.3608          0.3764          0.3450          0.3510          0.3608          0.3764          0.1800          0.1800          0.7500          0.0000          0.6873          0.0000          0.0000        732.7273          0.0095
   152   2030          0.0000          0.0259          0.0100          0.0000          0.0050          0.0000          0.0050          0.0000          0.0025          0.0015          0.0000          0.0000          0.3454          0.3510          0.3608          0.3764          0.3454          0.3510          0.3608          0.3764          0.1800          0.1800          0.7500          0.0000          0.6874          0.0000          0.0000        732.7183          0.0060
   152   2100          0.0000          0.0237          0.0089          0.0000          0.0050          0.0000          0.0050          0.0000          0.0023          0.0013          0.0000          0.0000          0.3457          0.3510          0.3608          0.3763          0.3457          0.3510          0.3608          0.3763          0.1800          0.1800          0.7500          0.0000          0.6875          0.0000          0.0000        732.7098          0.0054
